DataStructure,Operation,Iteration,Block,Time
Tree,Dequeue,9,9,0.000303373
Tree,Dequeue,10,9,0.000290472
Tree,Dequeue,1,10,0.000278235
Tree,Dequeue,2,10,0.000307078
Tree,Dequeue,3,10,0.000293248
Tree,Dequeue,4,10,0.000278691
Tree,Dequeue,5,10,0.000320384
Tree,Dequeue,6,10,0.000300127
Tree,Dequeue,7,10,0.000300298
Tree,Dequeue,8,10,0.000316633
Tree,Dequeue,9,10,0.00032417
Tree,Dequeue,10,10,0.000286135
Tree,Dequeue,1,11,0.000272316
Tree,Dequeue,2,11,0.000269159
Tree,Dequeue,3,11,0.000288292
Tree,Dequeue,4,11,0.000293056
Tree,Dequeue,5,11,0.000322779
Tree,Dequeue,6,11,0.000294766
Tree,Dequeue,7,11,0.000302462
Tree,Dequeue,8,11,0.000317145
Tree,Dequeue,9,11,0.000270037
Tree,Dequeue,10,11,0.000282697
Tree,Dequeue,1,12,0.000248048
Tree,Dequeue,2,12,0.000284671
Tree,Dequeue,3,12,0.000271815
Tree,Dequeue,4,12,0.000260891
Tree,Dequeue,5,12,0.000297061
Tree,Dequeue,6,12,0.000277162
Tree,Dequeue,7,12,0.000278388
Tree,Dequeue,8,12,0.000318331
Tree,Dequeue,9,12,0.000300942
Tree,Dequeue,10,12,0.000274564
Tree,Dequeue,1,13,0.000279438
Tree,Dequeue,2,13,0.000327492
Tree,Dequeue,3,13,0.00030558
Tree,Dequeue,4,13,0.000296102
Tree,Dequeue,5,13,0.000322254
Tree,Dequeue,6,13,0.00030493
Tree,Dequeue,7,13,0.000317076
Tree,Dequeue,8,13,0.000320345
Tree,Dequeue,9,13,0.000338748
Tree,Dequeue,10,13,0.000292542
Tree,Dequeue,1,14,0.000270346
Tree,Dequeue,2,14,0.000275532
Tree,Dequeue,3,14,0.00029884
Tree,Dequeue,4,14,0.000289064
Tree,Dequeue,5,14,0.000315923
Tree,Dequeue,6,14,0.000296496
Tree,Dequeue,7,14,0.000306193
Tree,Dequeue,8,14,0.000313721
Tree,Dequeue,9,14,0.000282275
Tree,Dequeue,10,14,0.000293729
Tree,Dequeue,1,15,0.000253335
Tree,Dequeue,2,15,0.00028366
Tree,Dequeue,3,15,0.00027529
Tree,Dequeue,4,15,0.000261235
Tree,Dequeue,5,15,0.000291512
Tree,Dequeue,6,15,0.00027884
Tree,Dequeue,7,15,0.00028203
Tree,Dequeue,8,15,0.000326571
Tree,Dequeue,9,15,0.000283796
Tree,Dequeue,10,15,0.000275763
Tree,Dequeue,1,16,0.000281187
Tree,Dequeue,2,16,0.000319321
Tree,Dequeue,3,16,0.000301622
Tree,Dequeue,4,16,0.000300601
Tree,Dequeue,5,16,0.000331746
Tree,Dequeue,6,16,0.000304593
Tree,Dequeue,7,16,0.000317976
Tree,Dequeue,8,16,0.00034179
Tree,Dequeue,9,16,0.000343947
Tree,Dequeue,10,16,0.000327773
Tree,Dequeue,1,17,0.000265738
Tree,Dequeue,2,17,0.000261492
Tree,Dequeue,3,17,0.000284741
Tree,Dequeue,4,17,0.00030084
Tree,Dequeue,5,17,0.000313399
Tree,Dequeue,6,17,0.000299559
Tree,Dequeue,7,17,0.000317844
Tree,Dequeue,8,17,0.000309653
Tree,Dequeue,9,17,0.000272548
Tree,Dequeue,10,17,0.000316835
Tree,Dequeue,1,18,0.00034854
Tree,Dequeue,2,18,0.000327049
Tree,Dequeue,3,18,0.000332851
Tree,Dequeue,4,18,0.000323466
Tree,Dequeue,5,18,0.000299716
Tree,Dequeue,6,18,0.000299488
Tree,Dequeue,7,18,0.000335687
Tree,Dequeue,8,18,0.0003159
Tree,Dequeue,9,18,0.000338088
Tree,Dequeue,10,18,0.000291408
Tree,Dequeue,1,19,0.000329664
Tree,Dequeue,2,19,0.000332031
Tree,Dequeue,3,19,0.0003092
Tree,Dequeue,4,19,0.000308567
Tree,Dequeue,5,19,0.000316597
Tree,Dequeue,6,19,0.000315166
Tree,Dequeue,7,19,0.000308793
Tree,Dequeue,8,19,0.000340273
Tree,Dequeue,9,19,0.000296781
Tree,Dequeue,10,19,0.000342315
Tree,Dequeue,1,20,0.000258466
Tree,Dequeue,2,20,0.000261214
Tree,Dequeue,3,20,0.000295129
Tree,Dequeue,4,20,0.000277327
Tree,Dequeue,5,20,0.000328473
Tree,Dequeue,6,20,0.00033418
Tree,Dequeue,7,20,0.000289933
Tree,Dequeue,8,20,0.000329636
Tree,Dequeue,9,20,0.000294625
Tree,Dequeue,10,20,0.000287921
Tree,Dequeue,1,21,0.000269555
Tree,Dequeue,2,21,0.000296834
Tree,Dequeue,3,21,0.000280977
Tree,Dequeue,4,21,0.000649398
Tree,Dequeue,5,21,0.000334726
Tree,Dequeue,6,21,0.000295129
Tree,Dequeue,7,21,0.000727686
Tree,Dequeue,8,21,0.000317478
Tree,Dequeue,9,21,0.000744213
Tree,Dequeue,10,21,0.000287125
Tree,Dequeue,1,22,0.000249317
Tree,Dequeue,2,22,0.000664096
Tree,Dequeue,3,22,0.000287562
Tree,Dequeue,4,22,0.000266149
Tree,Dequeue,5,22,0.000315694
Tree,Dequeue,6,22,0.000316213
Tree,Dequeue,7,22,0.000287039
Tree,Dequeue,8,22,0.000314293
Tree,Dequeue,9,22,0.000274522
Tree,Dequeue,10,22,0.000709205
Tree,Dequeue,1,23,0.000257962
Tree,Dequeue,2,23,0.000273791
Tree,Dequeue,3,23,0.000278263
Tree,Dequeue,4,23,0.000257002
Tree,Dequeue,5,23,0.000292375
Tree,Dequeue,6,23,0.000307904
Tree,Dequeue,7,23,0.000288573
Tree,Dequeue,8,23,0.000331497
Tree,Dequeue,9,23,0.000275145
Tree,Dequeue,10,23,0.000275846
Tree,Dequeue,1,24,0.000666527
Tree,Dequeue,2,24,0.000307226
Tree,Dequeue,3,24,0.0006759
Tree,Dequeue,4,24,0.000275711
Tree,Dequeue,5,24,0.000723797
Tree,Dequeue,6,24,0.000747033
Tree,Dequeue,7,24,0.00029457
Tree,Dequeue,8,24,0.00032911
Tree,Dequeue,9,24,0.000300741
Tree,Dequeue,10,24,0.000291634
Tree,Dequeue,1,25,0.000259142
Tree,Dequeue,2,25,0.000258375
Tree,Dequeue,3,25,0.000298133
Tree,Dequeue,4,25,0.000292616
Tree,Dequeue,5,25,0.000298481
Tree,Dequeue,6,25,0.000297325
Tree,Dequeue,7,25,0.00027675
Tree,Dequeue,8,25,0.000318711
Tree,Dequeue,9,25,0.000276569
Tree,Dequeue,10,25,0.000295808
Tree,Dequeue,1,26,0.000262495
Tree,Dequeue,2,26,0.000289705
Tree,Dequeue,3,26,0.000274949
Tree,Dequeue,4,26,0.000258087
Tree,Dequeue,5,26,0.000315887
Tree,Dequeue,6,26,0.000314834
Tree,Dequeue,7,26,0.000275988
Tree,Dequeue,8,26,0.000795496
Tree,Dequeue,9,26,0.000273724
Tree,Dequeue,10,26,0.00030324
Tree,Dequeue,1,27,0.000272446
Tree,Dequeue,2,27,0.000324457
Tree,Dequeue,3,27,0.0003067
Tree,Dequeue,4,27,0.000271137
Tree,Dequeue,5,27,0.000340804
Tree,Dequeue,6,27,0.000340499
Tree,Dequeue,7,27,0.000299529
Tree,Dequeue,8,27,0.000334578
Tree,Dequeue,9,27,0.000306912
Tree,Dequeue,10,27,0.000349856
Tree,Dequeue,1,28,0.000257938
Tree,Dequeue,2,28,0.000256253
Tree,Dequeue,3,28,0.000284006
Tree,Dequeue,4,28,0.000258355
Tree,Dequeue,5,28,0.000296185
Tree,Dequeue,6,28,0.000276659
Tree,Dequeue,7,28,0.000295144
Tree,Dequeue,8,28,0.000303657
Tree,Dequeue,9,28,0.000273841
Tree,Dequeue,10,28,0.000300281
Tree,Dequeue,1,29,0.00028592
Tree,Dequeue,2,29,0.00029326
Tree,Dequeue,3,29,0.000281213
Tree,Dequeue,4,29,0.000280332
Tree,Dequeue,5,29,0.000333859
Tree,Dequeue,6,29,0.000320639
Tree,Dequeue,7,29,0.00029437
Tree,Dequeue,8,29,0.000337558
Tree,Dequeue,9,29,0.000310302
Tree,Dequeue,10,29,0.000332439
Tree,Dequeue,1,30,0.000261201
Tree,Dequeue,2,30,0.000286709
Tree,Dequeue,3,30,0.000267464
Tree,Dequeue,4,30,0.000254693
Tree,Dequeue,5,30,0.000315744
Tree,Dequeue,6,30,0.000316642
Tree,Dequeue,7,30,0.000277747
Tree,Dequeue,8,30,0.000320649
Tree,Dequeue,9,30,0.000311525
Tree,Dequeue,10,30,0.00031383
Tree,Dequeue,1,31,0.000259791
Tree,Dequeue,2,31,0.000263717
Tree,Dequeue,3,31,0.000272929
Tree,Dequeue,4,31,0.000255591
Tree,Dequeue,5,31,0.000287665
Tree,Dequeue,6,31,0.000271568
Tree,Dequeue,7,31,0.000304215
Tree,Dequeue,8,31,0.000298319
Tree,Dequeue,9,31,0.000277692
Tree,Dequeue,10,31,0.000292514
Tree,Dequeue,1,32,0.00027203
Tree,Dequeue,2,32,0.000271623
Tree,Dequeue,3,32,0.000305178
Tree,Dequeue,4,32,0.000294975
Tree,Dequeue,5,32,0.000332092
Tree,Dequeue,6,32,0.00032397
Tree,Dequeue,7,32,0.000297603
Tree,Dequeue,8,32,0.000332289
Tree,Dequeue,9,32,0.000323683
Tree,Dequeue,10,32,0.000327309
Tree,Dequeue,1,33,0.000263719
Tree,Dequeue,2,33,0.000283062
Tree,Dequeue,3,33,0.000266631
Tree,Dequeue,4,33,0.000261589
Tree,Dequeue,5,33,0.000294531
Tree,Dequeue,6,33,0.000301392
Tree,Dequeue,7,33,0.000306203
Tree,Dequeue,8,33,0.000327298
Tree,Dequeue,9,33,0.000315461
Tree,Dequeue,10,33,0.000307406
Tree,Dequeue,1,34,0.000257213
Tree,Dequeue,2,34,0.000280033
Tree,Dequeue,3,34,0.000281329
Tree,Dequeue,4,34,0.000258724
Tree,Dequeue,5,34,0.00029043
Tree,Dequeue,6,34,0.000272238
Tree,Dequeue,7,34,0.000296389
Tree,Dequeue,8,34,0.00031149
Tree,Dequeue,9,34,0.000276993
Tree,Dequeue,10,34,0.000284955
Tree,Dequeue,1,35,0.000298343
Tree,Dequeue,2,35,0.000281893
Tree,Dequeue,3,35,0.000314309
Tree,Dequeue,4,35,0.000287861
Tree,Dequeue,5,35,0.000336209
Tree,Dequeue,6,35,0.000318671
Tree,Dequeue,7,35,0.000321248
Tree,Dequeue,8,35,0.000340089
Tree,Dequeue,9,35,0.000311395
Tree,Dequeue,10,35,0.000315668
Tree,Dequeue,1,36,0.000281549
Tree,Dequeue,2,36,0.000280121
Tree,Dequeue,3,36,0.000263893
Tree,Dequeue,4,36,0.000260186
Tree,Dequeue,5,36,0.000289321
Tree,Dequeue,6,36,0.00031579
Tree,Dequeue,7,36,0.000319166
Tree,Dequeue,8,36,0.000313731
Tree,Dequeue,9,36,0.000298904
Tree,Dequeue,10,36,0.000306385
Tree,Dequeue,1,37,0.000255901
Tree,Dequeue,2,37,0.000291594
Tree,Dequeue,3,37,0.000302875
Tree,Dequeue,4,37,0.000250301
Tree,Dequeue,5,37,0.000305757
Tree,Dequeue,6,37,0.000296611
Tree,Dequeue,7,37,0.000283035
Tree,Dequeue,8,37,0.000326504
Tree,Dequeue,9,37,0.000278721
Tree,Dequeue,10,37,0.000288119
Tree,Dequeue,1,38,0.000279288
Tree,Dequeue,2,38,0.00027478
Tree,Dequeue,3,38,0.000295877
Tree,Dequeue,4,38,0.000272312
Tree,Dequeue,5,38,0.000339611
Tree,Dequeue,6,38,0.000311282
Tree,Dequeue,7,38,0.000297189
Tree,Dequeue,8,38,0.000307813
Tree,Dequeue,9,38,0.000315653
Tree,Dequeue,10,38,0.000321821
Tree,Dequeue,1,39,0.000276964
Tree,Dequeue,2,39,0.000271558
Tree,Dequeue,3,39,0.000268015
Tree,Dequeue,4,39,0.000263794
Tree,Dequeue,5,39,0.000291021
Tree,Dequeue,6,39,0.000304377
Tree,Dequeue,7,39,0.000275027
Tree,Dequeue,8,39,0.000304074
Tree,Dequeue,9,39,0.000317071
Tree,Dequeue,10,39,0.000310145
Tree,Dequeue,1,40,0.000264584
Tree,Dequeue,2,40,0.000305464
Tree,Dequeue,3,40,0.000305427
Tree,Dequeue,4,40,0.00027297
Tree,Dequeue,5,40,0.000323248
Tree,Dequeue,6,40,0.000294658
Tree,Dequeue,7,40,0.000315458
Tree,Dequeue,8,40,0.00034157
Tree,Dequeue,9,40,0.000294048
Tree,Dequeue,10,40,0.000310584
Tree,Dequeue,1,41,0.000258586
Tree,Dequeue,2,41,0.00026375
Tree,Dequeue,3,41,0.00029618
Tree,Dequeue,4,41,0.00027681
Tree,Dequeue,5,41,0.000323858
Tree,Dequeue,6,41,0.000295288
Tree,Dequeue,7,41,0.000290634
Tree,Dequeue,8,41,0.000327813
Tree,Dequeue,9,41,0.000314049
Tree,Dequeue,10,41,0.000305556
Tree,Dequeue,1,42,0.000261785
Tree,Dequeue,2,42,0.000283158
Tree,Dequeue,3,42,0.000263155
Tree,Dequeue,4,42,0.000287015
Tree,Dequeue,5,42,0.000296617
Tree,Dequeue,6,42,0.000312451
Tree,Dequeue,7,42,0.000288824
Tree,Dequeue,8,42,0.000307542
Tree,Dequeue,9,42,0.000317905
Tree,Dequeue,10,42,0.000314485
Tree,Dequeue,1,43,0.000281872
Tree,Dequeue,2,43,0.00068759
Tree,Dequeue,3,43,0.000299707
Tree,Dequeue,4,43,0.000657491
Tree,Dequeue,5,43,0.000326007
Tree,Dequeue,6,43,0.000298396
Tree,Dequeue,7,43,0.000774737
Tree,Dequeue,8,43,0.000343309
Tree,Dequeue,9,43,0.000761573
Tree,Dequeue,10,43,0.000308818
Tree,Dequeue,1,44,0.000260732
Tree,Dequeue,2,44,0.000273019
Tree,Dequeue,3,44,0.000299899
Tree,Dequeue,4,44,0.000266565
Tree,Dequeue,5,44,0.000326084
Tree,Dequeue,6,44,0.000295651
Tree,Dequeue,7,44,0.000298335
Tree,Dequeue,8,44,0.000329718
Tree,Dequeue,9,44,0.000304382
Tree,Dequeue,10,44,0.000750833
Tree,Dequeue,1,45,0.000307512
Tree,Dequeue,2,45,0.000279403
Tree,Dequeue,3,45,0.000265754
Tree,Dequeue,4,45,0.000264044
Tree,Dequeue,5,45,0.000300693
Tree,Dequeue,6,45,0.000304394
Tree,Dequeue,7,45,0.000291783
Tree,Dequeue,8,45,0.000311595
Tree,Dequeue,9,45,0.000284063
Tree,Dequeue,10,45,0.000317555
Tree,Dequeue,1,46,0.00070915
Tree,Dequeue,2,46,0.000273796
Tree,Dequeue,3,46,0.000710679
Tree,Dequeue,4,46,0.000273794
Tree,Dequeue,5,46,0.000772693
Tree,Dequeue,6,46,0.000689808
Tree,Dequeue,7,46,0.000346524
Tree,Dequeue,8,46,0.000351122
Tree,Dequeue,9,46,0.00033602
Tree,Dequeue,10,46,0.000315559
Tree,Dequeue,1,47,0.000291119
Tree,Dequeue,2,47,0.000284984
Tree,Dequeue,3,47,0.000268068
Tree,Dequeue,4,47,0.00027465
Tree,Dequeue,5,47,0.000301748
Tree,Dequeue,6,47,0.000304825
Tree,Dequeue,7,47,0.000326301
Tree,Dequeue,8,47,0.00033411
Tree,Dequeue,9,47,0.000310083
Tree,Dequeue,10,47,0.000317193
Tree,Dequeue,1,48,0.00027658
Tree,Dequeue,2,48,0.000290051
Tree,Dequeue,3,48,0.000310998
Tree,Dequeue,4,48,0.000270818
Tree,Dequeue,5,48,0.000356564
Tree,Dequeue,6,48,0.000302023
Tree,Dequeue,7,48,0.000288065
Tree,Dequeue,8,48,0.000798129
Tree,Dequeue,9,48,0.000321938
Tree,Dequeue,10,48,0.000370875
Tree,Dequeue,1,49,0.000276539
Tree,Dequeue,2,49,0.000273011
Tree,Dequeue,3,49,0.000300119
Tree,Dequeue,4,49,0.000257306
Tree,Dequeue,5,49,0.000287792
Tree,Dequeue,6,49,0.000297868
Tree,Dequeue,7,49,0.000323164
Tree,Dequeue,8,49,0.000316017
Tree,Dequeue,9,49,0.000350244
Tree,Dequeue,10,49,0.000335171
Tree,Dequeue,1,50,0.000266967
Tree,Dequeue,2,50,0.000256085
Tree,Dequeue,3,50,0.000267493
Tree,Dequeue,4,50,0.00025495
Tree,Dequeue,5,50,0.000309521
Tree,Dequeue,6,50,0.000304171
Tree,Dequeue,7,50,0.000309849
Tree,Dequeue,8,50,0.000324362
Tree,Dequeue,9,50,0.000300429
Tree,Dequeue,10,50,0.000291359
Tree,Dequeue,1,51,0.000292497
Tree,Dequeue,2,51,0.000287565
Tree,Dequeue,3,51,0.000298618
Tree,Dequeue,4,51,0.000285911
Tree,Dequeue,5,51,0.000344394
Tree,Dequeue,6,51,0.000299516
Tree,Dequeue,7,51,0.000304127
Tree,Dequeue,8,51,0.000358806
Tree,Dequeue,9,51,0.00032892
Tree,Dequeue,10,51,0.000321959
Tree,Dequeue,1,52,0.000260502
Tree,Dequeue,2,52,0.000278829
Tree,Dequeue,3,52,0.00030172
Tree,Dequeue,4,52,0.000259726
Tree,Dequeue,5,52,0.000299131
Tree,Dequeue,6,52,0.000293333
Tree,Dequeue,7,52,0.000297543
Tree,Dequeue,8,52,0.000315846
Tree,Dequeue,9,52,0.000305714
Tree,Dequeue,10,52,0.000302854
Tree,Dequeue,1,53,0.000285182
Tree,Dequeue,2,53,0.000258398
Tree,Dequeue,3,53,0.00026457
Tree,Dequeue,4,53,0.000261833
Tree,Dequeue,5,53,0.000308006
Tree,Dequeue,6,53,0.000303936
Tree,Dequeue,7,53,0.000299759
Tree,Dequeue,8,53,0.000313393
Tree,Dequeue,9,53,0.000299681
Tree,Dequeue,10,53,0.000294579
Tree,Dequeue,1,54,0.000303858
Tree,Dequeue,2,54,0.000291903
Tree,Dequeue,3,54,0.000303309
Tree,Dequeue,4,54,0.000280808
Tree,Dequeue,5,54,0.000340838
Tree,Dequeue,6,54,0.000298802
Tree,Dequeue,7,54,0.000304698
Tree,Dequeue,8,54,0.000342696
Tree,Dequeue,9,54,0.000314879
Tree,Dequeue,10,54,0.000367431
Tree,Dequeue,1,55,0.000250131
Tree,Dequeue,2,55,0.000277265
Tree,Dequeue,3,55,0.000302592
Tree,Dequeue,4,55,0.0002553
Tree,Dequeue,5,55,0.000310596
Tree,Dequeue,6,55,0.000310138
Tree,Dequeue,7,55,0.00030096
Tree,Dequeue,8,55,0.000306316
Tree,Dequeue,9,55,0.000317659
Tree,Dequeue,10,55,0.000317741
Tree,Dequeue,1,56,0.000259053
Tree,Dequeue,2,56,0.000256464
Tree,Dequeue,3,56,0.000265161
Tree,Dequeue,4,56,0.000262058
Tree,Dequeue,5,56,0.000317046
Tree,Dequeue,6,56,0.000306461
Tree,Dequeue,7,56,0.000303173
Tree,Dequeue,8,56,0.000332711
Tree,Dequeue,9,56,0.00027744
Tree,Dequeue,10,56,0.000295322
Tree,Dequeue,1,57,0.000295294
Tree,Dequeue,2,57,0.000303801
Tree,Dequeue,3,57,0.000290253
Tree,Dequeue,4,57,0.000275469
Tree,Dequeue,5,57,0.000343642
Tree,Dequeue,6,57,0.000292901
Tree,Dequeue,7,57,0.000306177
Tree,Dequeue,8,57,0.000333529
Tree,Dequeue,9,57,0.000311304
Tree,Dequeue,10,57,0.000308213
Tree,Dequeue,1,58,0.000254532
Tree,Dequeue,2,58,0.00029137
Tree,Dequeue,3,58,0.00028549
Tree,Dequeue,4,58,0.000260716
Tree,Dequeue,5,58,0.000293461
Tree,Dequeue,6,58,0.000295182
Tree,Dequeue,7,58,0.000297121
Tree,Dequeue,8,58,0.000318532
Tree,Dequeue,9,58,0.000303635
Tree,Dequeue,10,58,0.000307669
Tree,Dequeue,1,59,0.00027568
Tree,Dequeue,2,59,0.000279784
Tree,Dequeue,3,59,0.000291776
Tree,Dequeue,4,59,0.000271658
Tree,Dequeue,5,59,0.00032444
Tree,Dequeue,6,59,0.000319132
Tree,Dequeue,7,59,0.00030409
Tree,Dequeue,8,59,0.000344789
Tree,Dequeue,9,59,0.000297794
Tree,Dequeue,10,59,0.000297674
Tree,Dequeue,1,60,0.000255314
Tree,Dequeue,2,60,0.000295466
Tree,Dequeue,3,60,0.000267898
Tree,Dequeue,4,60,0.000255663
Tree,Dequeue,5,60,0.00031848
Tree,Dequeue,6,60,0.000275518
Tree,Dequeue,7,60,0.000283638
Tree,Dequeue,8,60,0.000303121
Tree,Dequeue,9,60,0.000293918
Tree,Dequeue,10,60,0.00029095
Tree,Dequeue,1,61,0.000268497
Tree,Dequeue,2,61,0.000281748
Tree,Dequeue,3,61,0.000291737
Tree,Dequeue,4,61,0.000276809
Tree,Dequeue,5,61,0.00029366
Tree,Dequeue,6,61,0.000289544
Tree,Dequeue,7,61,0.000297971
Tree,Dequeue,8,61,0.000329081
Tree,Dequeue,9,61,0.000292478
Tree,Dequeue,10,61,0.000303494
Tree,Dequeue,1,62,0.000273081
Tree,Dequeue,2,62,0.00026871
Tree,Dequeue,3,62,0.000299114
Tree,Dequeue,4,62,0.000284245
Tree,Dequeue,5,62,0.000327273
Tree,Dequeue,6,62,0.000312824
Tree,Dequeue,7,62,0.000315598
Tree,Dequeue,8,62,0.000341127
Tree,Dequeue,9,62,0.000298609
Tree,Dequeue,10,62,0.000313068
Tree,Dequeue,1,63,0.000282338
Tree,Dequeue,2,63,0.000251594
Tree,Dequeue,3,63,0.000281893
Tree,Dequeue,4,63,0.000285878
Tree,Dequeue,5,63,0.000318905
Tree,Dequeue,6,63,0.000276798
Tree,Dequeue,7,63,0.000286373
Tree,Dequeue,8,63,0.000302302
Tree,Dequeue,9,63,0.00031416
Tree,Dequeue,10,63,0.000319251
Tree,Dequeue,1,64,0.000294442
Tree,Dequeue,2,64,0.000262045
Tree,Dequeue,3,64,0.000275707
Tree,Dequeue,4,64,0.000285366
Tree,Dequeue,5,64,0.000295084
Tree,Dequeue,6,64,0.000295613
Tree,Dequeue,7,64,0.000311025
Tree,Dequeue,8,64,0.000297355
Tree,Dequeue,9,64,0.000336769
Tree,Dequeue,10,64,0.00030739
Tree,Dequeue,1,65,0.000269862
Tree,Dequeue,2,65,0.000712102
Tree,Dequeue,3,65,0.000310437
Tree,Dequeue,4,65,0.000653191
Tree,Dequeue,5,65,0.000330699
Tree,Dequeue,6,65,0.000326026
Tree,Dequeue,7,65,0.000775001
Tree,Dequeue,8,65,0.000327897
Tree,Dequeue,9,65,0.000753373
Tree,Dequeue,10,65,0.000741027
Tree,Dequeue,1,66,0.000269921
Tree,Dequeue,2,66,0.000299455
Tree,Dequeue,3,66,0.000263475
Tree,Dequeue,4,66,0.00026209
Tree,Dequeue,5,66,0.000313927
Tree,Dequeue,6,66,0.000280664
Tree,Dequeue,7,66,0.000311091
Tree,Dequeue,8,66,0.000305651
Tree,Dequeue,9,66,0.000287096
Tree,Dequeue,10,66,0.000279494
Tree,Dequeue,1,67,0.00065426
Tree,Dequeue,2,67,0.000250614
Tree,Dequeue,3,67,0.000727162
Tree,Dequeue,4,67,0.000253843
Tree,Dequeue,5,67,0.000289527
Tree,Dequeue,6,67,0.00072569
Tree,Dequeue,7,67,0.000297378
Tree,Dequeue,8,67,0.000312167
Tree,Dequeue,9,67,0.00027892
Tree,Dequeue,10,67,0.000301286
Tree,Dequeue,1,68,0.00027158
Tree,Dequeue,2,68,0.00029611
Tree,Dequeue,3,68,0.00028624
Tree,Dequeue,4,68,0.000283659
Tree,Dequeue,5,68,0.000726279
Tree,Dequeue,6,68,0.000292949
Tree,Dequeue,7,68,0.000314884
Tree,Dequeue,8,68,0.000344757
Tree,Dequeue,9,68,0.000295136
Tree,Dequeue,10,68,0.000344144
Tree,Dequeue,1,69,0.000266146
Tree,Dequeue,2,69,0.000286875
Tree,Dequeue,3,69,0.000269762
Tree,Dequeue,4,69,0.000269015
Tree,Dequeue,5,69,0.00030955
Tree,Dequeue,6,69,0.000293075
Tree,Dequeue,7,69,0.000286928
Tree,Dequeue,8,69,0.000303958
Tree,Dequeue,9,69,0.000300857
Tree,Dequeue,10,69,0.000303041
Tree,Dequeue,1,70,0.000266643
Tree,Dequeue,2,70,0.000282643
Tree,Dequeue,3,70,0.000311205
Tree,Dequeue,4,70,0.000265607
Tree,Dequeue,5,70,0.000344407
Tree,Dequeue,6,70,0.000321092
Tree,Dequeue,7,70,0.000294873
Tree,Dequeue,8,70,0.000767071
Tree,Dequeue,9,70,0.000294946
Tree,Dequeue,10,70,0.000311193
Tree,Dequeue,1,71,0.00026637
Tree,Dequeue,2,71,0.000267636
Tree,Dequeue,3,71,0.000263232
Tree,Dequeue,4,71,0.000250877
Tree,Dequeue,5,71,0.000321308
Tree,Dequeue,6,71,0.000279522
Tree,Dequeue,7,71,0.00029233
Tree,Dequeue,8,71,0.000300835
Tree,Dequeue,9,71,0.00030134
Tree,Dequeue,10,71,0.000323765
Tree,Dequeue,1,72,0.000316958
Tree,Dequeue,2,72,0.000290678
Tree,Dequeue,3,72,0.000299973
Tree,Dequeue,4,72,0.000268104
Tree,Dequeue,5,72,0.000313231
Tree,Dequeue,6,72,0.000292317
Tree,Dequeue,7,72,0.00031704
Tree,Dequeue,8,72,0.000338142
Tree,Dequeue,9,72,0.000309862
Tree,Dequeue,10,72,0.000293851
Tree,Dequeue,1,73,0.000328057
Tree,Dequeue,2,73,0.000349382
Tree,Dequeue,3,73,0.000340104
Tree,Dequeue,4,73,0.000317454
Tree,Dequeue,5,73,0.000343056
Tree,Dequeue,6,73,0.000333689
Tree,Dequeue,7,73,0.000322044
Tree,Dequeue,8,73,0.000342239
Tree,Dequeue,9,73,0.000327755
Tree,Dequeue,10,73,0.000339582
Tree,Dequeue,1,74,0.000268767
Tree,Dequeue,2,74,0.000278369
Tree,Dequeue,3,74,0.00029377
Tree,Dequeue,4,74,0.000286025
Tree,Dequeue,5,74,0.000316631
Tree,Dequeue,6,74,0.000308718
Tree,Dequeue,7,74,0.000284848
Tree,Dequeue,8,74,0.000297179
Tree,Dequeue,9,74,0.000289778
Tree,Dequeue,10,74,0.000282192
Tree,Dequeue,1,75,0.000257448
Tree,Dequeue,2,75,0.000256827
Tree,Dequeue,3,75,0.000271733
Tree,Dequeue,4,75,0.000251167
Tree,Dequeue,5,75,0.000308454
Tree,Dequeue,6,75,0.000306714
Tree,Dequeue,7,75,0.000292888
Tree,Dequeue,8,75,0.000322958
Tree,Dequeue,9,75,0.000283074
Tree,Dequeue,10,75,0.000279169
Tree,Dequeue,1,76,0.000271673
Tree,Dequeue,2,76,0.000286375
Tree,Dequeue,3,76,0.000303394
Tree,Dequeue,4,76,0.000280995
Tree,Dequeue,5,76,0.000337069
Tree,Dequeue,6,76,0.000322925
Tree,Dequeue,7,76,0.000318167
Tree,Dequeue,8,76,0.000344946
Tree,Dequeue,9,76,0.000316807
Tree,Dequeue,10,76,0.000288733
Tree,Dequeue,1,77,0.000269087
Tree,Dequeue,2,77,0.000286715
Tree,Dequeue,3,77,0.000300175
Tree,Dequeue,4,77,0.000266366
Tree,Dequeue,5,77,0.000319689
Tree,Dequeue,6,77,0.000277999
Tree,Dequeue,7,77,0.000276911
Tree,Dequeue,8,77,0.000309952
Tree,Dequeue,9,77,0.000271878
Tree,Dequeue,10,77,0.000311866
Tree,Dequeue,1,78,0.000254523
Tree,Dequeue,2,78,0.00025711
Tree,Dequeue,3,78,0.00027926
Tree,Dequeue,4,78,0.000268301
Tree,Dequeue,5,78,0.000288391
Tree,Dequeue,6,78,0.000307121
Tree,Dequeue,7,78,0.000289162
Tree,Dequeue,8,78,0.000332039
Tree,Dequeue,9,78,0.0002898
Tree,Dequeue,10,78,0.000294376
Tree,Dequeue,1,79,0.00027264
Tree,Dequeue,2,79,0.000308731
Tree,Dequeue,3,79,0.000286201
Tree,Dequeue,4,79,0.000260687
Tree,Dequeue,5,79,0.000326625
Tree,Dequeue,6,79,0.000299043
